id	lang	scale	placement	tags	det_lang	det_prob	lang_ok	wer	errs	nwords	tag_leak	text	hyp
reply_pl_per_sentence_happy_01_s2	pl	reply	per_sentence	['happy', 'surprised', 'happy']	pl	0.99755859375	True	0.05555555555555555	1	18	False	[happy] Ależ się cieszę, że dzwonisz! [surprised] Naprawdę kupiłeś już ten dom? [happy] To wspaniała wiadomość, gratuluję wam z całego serca!	Ale się cieszę, że dzwonisz. Naprawdę kupiłeś już ten dom? To wspaniała wiadomość. Gratuluję Wam z całego serca.
small_pl_special_laughing_01_s2	pl	small	special	['laughing']	pl	0.98583984375	True	0.0	0	9	False	Spojrzał na mnie poważnie i [laughing] nie wytrzymał ani sekundy.	Spojrzał na mnie poważnie i nie wytrzymał ani sekundy.
reply_pl_trailing_sigh_01	pl	reply	trailing	['sigh']	pl	0.9287109375	True	0.0	0	18	False	Cały dzień szukałem kluczy po całym mieszkaniu. W końcu znalazłem je w kieszeni kurtki, którą miałem na sobie [sigh].	Cały dzień szukałem kluczy po całym mieszkaniu, w końcu znalazłem je w kieszeni kurtki, którą miałem na sobie.
small_pl_wrap_shouting_01_s2	pl	small	wrap	['shouting']	ru	0.418212890625	False	0.25	2	8	False	I nagle krzyknął [shouting] uciekajcie, a my w nogi.	Ajnajgl krzyknął, uciekajcie, a my w nogi.
reply_pl_combined_hurrytone_01_s2	pl	reply	combined	['in a hurry tone', 'excited']	pl	0.97216796875	True	0.058823529411764705	1	17	False	[in a hurry tone] [excited] Szybko zbieraj się, taksówka już czeka pod domem! Nie chcę przegapić początku tego filmu, podobno jest rewelacyjny.	Slip zbieraj się, taksówka już czeka pod domem. Nie chcę przegapić początku tego filmu, podobno jest rewelacyjny.
small_pl_leading_happy_01_s2	pl	small	leading	['happy']	pl	0.984375	True	0.14285714285714285	1	7	False	[happy] Ależ super, że w końcu się udało!	Ale super, że w końcu się udało.
small_pl_mid_sighing_01_s2	pl	small	mid	['sighing']	pl	0.98486328125	True	0.0	0	8	False	Miałem zdążyć na pociąg, [sighing] no i znowu uciekł.	Miałem zdążyć na pociąg, no i znowu uciekł.
reply_pl_multi_happy_01_s2	pl	reply	multi	['happy', 'sad', 'happy']	pl	0.9970703125	True	0.045454545454545456	1	22	False	[happy] Pamiętasz nasze wspólne wakacje nad jeziorem? [sad] Tak szybko to wszystko minęło, aż żal. [happy] Ale za rok możemy przecież pojechać tam jeszcze raz!	Pamiętasz nasze wspólne wakacje nad jeziorem? Tak szybko to wszystko minęło, żal. Ale za rok możemy przecież pojechać tam jeszcze raz.
reply_pl_neutral_neutral_01	pl	reply	neutral	[]	pl	0.99951171875	True	0.0625	1	16	False	Spotkanie zostało przełożone na czwartek o godzinie dziesiątej. Proszę o potwierdzenie obecności mailem do końca dnia.	Spotkanie zostało przełożone na czwartek o godzinie 10. Proszę o potwierdzenie obecności mailem do końca dnia.
reply_pl_per_sentence_whispering_01_s2	pl	reply	per_sentence	['whispering', 'fearful', 'whispering']	pl	0.9814453125	True	0.05555555555555555	1	18	False	[whispering] Nie ruszaj się, coś tam stoi w korytarzu. [fearful] Słyszysz, jak skrzypi ta podłoga? [whispering] Powoli wycofujemy się do pokoju.	Nie rusza się coś tam stoi w korytarzu. Słyszysz jak skrzypi ta podłoga. Powoli wycofujemy się do pokoju.
small_pl_special_sighing_01_s2	pl	small	special	['sighing']	pl	0.9931640625	True	0.1111111111111111	1	9	False	Patrzę na ten rachunek [sighing] i nie wiem, co powiedzieć.	Fetlę na ten rachunek i nie wiem, co powiedzieć.
small_pl_trailing_disdainful_01_s2	pl	small	trailing	['disdainful']	pl	0.9755859375	True	0.1	1	10	False	Pokazał mi tę pracę, [disdainful] jakby ktoś to w ogóle czytał.	Pokazał mi to pracę, jakby ktoś to w ogóle czytał.
reply_pl_wrap_one_word_20	pl	reply	wrap	['whispers']	pl	0.98876953125	True	0.13333333333333333	4	30	False	W całej sali zrobiło się cicho, kiedy kurator uniósł płótno, a ktoś za mną powiedział [whispers] niezwykłe, i przez dobre dziesięć sekund było to jedyne słowo, na jakie ktokolwiek się zdobył.	Całe sali zrobiło się cicho, kiedy kurator uniósł płótno, a ktoś za mną powiedział niezwykłe i przez dobre 10 sekund było to jedyne słowo, na jakie ktokolwiek się zdobił.
reply_pl_combined_softsad_20	pl	reply	combined	['soft', 'sad']	pl	0.9970703125	True	0.10714285714285714	3	28	False	[soft] [sad] Znalazłam jego pismo na marginesie książki kucharskiej, tylko notatkę, żeby dawać mniej soli. Taka zwyczajna rzecz do zostawienia po sobie, a nie mogłam odłożyć tej książki przez godzinę.	Zanotzę mi jego pismo na marginesie książki kucharskiej, tylko notatkę, żeby dawać mniej soli. Taka zwyczajna rzecz do zostawienia po sobie, a nie mogłem odłożyć tej książki przez godzinę.
small_pl_leading_angry_01_s2	pl	small	leading	['angry']	pl	0.9609375	True	0.14285714285714285	1	7	False	[angry] Mam już dość tego bałaganu w kuchni!	Mam już dość tego bałaganu w kuśni.
small_pl_mid_fearful_01_s2	pl	small	mid	['fearful']	pl	0.94970703125	True	0.5	4	8	False	Wracaliśmy do domu i [fearful] nagle ktoś zgasił światło.	Na tej setce uciekliśmy do domu i nagle ktoś zgasił światło.
chapter_pl_arc_03_s2	pl	chapter	multi	['happy', 'fearful', 'sad', 'happy']	pl	0.99951171875	True	0.039735099337748346	6	151	False	[happy] Tego ranka morze było spokojne jak lustro, a my wypłynęliśmy małą łódką daleko za zatokę, śmiejąc się i śpiewając stare szanty. Słońce grzało przyjemnie, a woda mieniła się tysiącem srebrnych iskier, jakby ktoś rozsypał na niej garść gwiazd. Czuliśmy się wolni i nieśmiertelni, przekonani, że ten doskonały dzień nigdy się nie skończy. [fearful] Lecz po południu niebo na horyzoncie pociemniało nagle, a wiatr zaczął szarpać żaglem z niepokojącą siłą. Fale rosły z każdą minutą, przelewając się przez burtę, a my w panice szukaliśmy drogi powrotnej do brzegu. [sad] Gdy w końcu dobiliśmy do mola, przemoczeni i wyczerpani, okazało się, że zgubiliśmy w sztormie aparat z całymi zdjęciami z wakacji. Siedzieliśmy na pomoście w milczeniu, żałując tych utraconych wspomnień. [happy] Ale wtedy stary rybak podszedł do nas z termosem gorącej herbaty i powiedział, że najlepsze wspomnienia i tak nosimy w sercu, a nie na kliszy. Roześmialiśmy się przez łzy, wdzięczni, że cali wróciliśmy na ląd.	Z jego rankamordze było spokojne jak lustro, a my wypłynęliśmy małą łódzką daleko za zatokę, śmiejąc się i śpiewając stare szanty. Słońce grzało przyjemnie, a woda mieniła się tysiącem srebrnych iskier, jakby ktoś rozsypał na niej garść gwiazd. Czuliśmy się wolni i nieśmiertelni, przekonani, że ten doskonały dzień nigdy się nie skończy. Lecz po południu niebo na horyzoncie pociemniało nagle, a wiatr zaczął szarpać żaglem z niepokojącą siłą. Fale rosły z każdą minutą, przelewając się przez burtę, a my w panice szukaliśmy drogi powrotnej do brzegu. Gdy w końcu dobiliśmy do mola, przemoczeni i wyczerpani, okazało się, że zgubiliśmy w sztormie aparat z całymi zdjęciami z wakacji. Siedzieliśmy na pomoście w milczeniu, żałując tych utraconych wspomnień. Ale wtedy stary rybak podszedł do nas z termosem gorącej herbaty i powiedział, że najlepsze wspomnienia i tak nosimy w sercu, a nie na kliszy. Rożeśmialiśmy się przez łzy, wdzięczni, że cali wróciliśmy na ląd. KONIEC
reply_pl_neutral_neutral_02	pl	reply	neutral	[]	pl	0.99169921875	True	0.2631578947368421	5	19	False	Pociąg do Krakowa odjeżdża z peronu trzeciego. Podróż potrwa około dwóch i pół godziny, z jedną przesiadką w Katowicach.	Placentek Krakowa odjeżdża z peronu trzeciego. Podróż potrwa około 2,5 godziny z jedną przesiadką w Katowicach.
chapter_pl_arc_01_s2	pl	chapter	per_sentence	['sad', 'sighing', 'fearful', 'surprised', 'happy', 'happy']	pl	0.99951171875	True	0.03125	4	128	False	[sad] Dom stał pusty od wielu lat, a ja wracałam do niego po raz pierwszy od śmierci dziadków. [sighing] Każda deska w podłodze skrzypiała tak samo jak kiedyś, gdy biegałam tędy jako mała dziewczynka. Zapach starego drewna i kurzu od razu przywołał setki wspomnień, które wydawały się zupełnie zapomniane. [fearful] Gdy weszłam na strych, usłyszałam dziwny szelest gdzieś w kącie i serce podeszło mi do gardła. Przez chwilę stałam nieruchomo, bojąc się nawet oddychać, wpatrzona w ciemność pod krokwiami. [surprised] Wtedy z cienia wyłoniła się mała, przestraszona kotka z dwoma kociętami. Musiała schronić się tu przed mrozem i urodzić swoje maleństwa właśnie w moim rodzinnym domu. [happy] Uśmiechnęłam się szeroko, bo nagle ten pusty, smutny dom przestał być pusty. [happy] Postanowiłam, że zostanę i przywrócę mu dawne życie, a one będą moją nową rodziną.	Dom stał pusty od wielu lat, a ja wracałam do niego po raz pierwszy od śmierci dziadków. Każda deska w podłodze skrzypiała tak samo jak kiedyś, gdy biegałam wtedy jako mała dziewczynka. Zapach starego drewna i kurzu od razu przywołało setki wspomnień, które wydawały się zupełnie zapomniane. Gdy weszłam na strych, usłyszałam dziwny szelest gdzieś w kącie i serce podeszło mi do gardła. Przez chwilę stałam nieuszchomio, bojąc się nawet oddychać, patrzona w ciemność pod krokwiami. Wtedy z cienia wyłoniła się mała, przestraszona kotka z dwoma kociętami. Musiała schronić się tu przed mrozem i urodzić swoje maleństwa właśnie w moim rodzinnym domu. Uśmiechnęłam się szeroko, bo nagle ten pusty, smutny dom przestał być pusty. Postanowiłam, że zostanę i przywrócę mu dawne życie, a one będą moją nową rodziną.
reply_pl_special_laugh_20	pl	reply	special	['laugh']	pl	0.935546875	True	0.07142857142857142	2	28	False	Wstaje więc do tego bardzo uroczystego toastu, stuka w kieliszek, chrząka, i całe dno kieliszka odpada mu na stół [laugh] a on po prostu kontynuuje przemowę, trzymając samą nóżkę.	Staje więc do tego bardzo uroczystego tostu, stuka w kieliszek, chrząka i całe dno kieliszka odpada mu na stół, a on po prostu kontynuuje przemowę, trzymając samą nóżkę.
small_pl_trailing_laughing_01_s2	pl	small	trailing	['laughing']	pl	0.9638671875	True	0.0	0	9	False	On naprawdę myślał, że to ja zjadłem to ciasto [laughing].	On naprawdę myślał, że to ja zjadłem to ciasto.
reply_pl_wrap_name_20	pl	reply	wrap	['soft']	pl	0.99560546875	True	0.16666666666666666	3	18	False	Czytali nazwiska powoli, jedno po drugim, a kiedy doszli do [soft] Małgorzata, mężczyzna w pierwszym rzędzie wreszcie opuścił głowę.	Szczetanie nazwiska powoli i jedno po drugim, a kiedy doszli do Małgorzata, mężczyzna w pierwszym rzędzie wreszcie opuścił głowy.
reply_pl_combined_fastexcited_20	pl	reply	combined	['fast', 'excited']	pl	0.966796875	True	0.15384615384615385	4	26	False	[fast] [excited] Dobra, taksówka stoi pod domem, paszporty są w niebieskiej torbie, już nas odprawiłem, i jeśli wyjdziemy w ciągu czterech minut, złapiemy wcześniejszy pociąg zamiast tego późnego.	Sztura, takisówka stoi pod domem, wasze poczty są w niebieskiej torbie, już nas odprawiłem i jeśli wyjdziemy w ciągu czterech minut, złapiemy wcześniejszy pociąg zamiast tego późnego.
small_pl_leading_surprised_01_s2	pl	small	leading	['surprised']	hr	0.281005859375	False	0.25	2	8	False	[surprised] Ojej, a ty tu skąd o tej porze?	Uje, a ty wciąż skąd o tej porze?
reply_pl_mid_disdainful_01_s2	pl	reply	mid	['disdainful']	pl	0.98779296875	True	0.045454545454545456	1	22	False	Pokazał wszystkim swój nowy zegarek, bardzo dumny. A potem [disdainful] okazało się, że to zwykła podróbka z bazaru. Trochę było mi go żal.	Pokazał swój nowy zegarek, bardzo dumny, a potem okazało się, że to zwykła podróbka z bazaru. Trochę było mi go żal.
reply_pl_multi_joy_grief_20	pl	reply	multi	['excited', 'sad', 'soft']	pl	0.98193359375	True	0.027777777777777776	1	36	False	[excited] Wyniki wyszły czyste, zupełnie czyste, naprawdę krzyknęłam na korytarzu. [sad] Potem przypomniałam sobie, że Anna dostała swoje w tym samym tygodniu rok temu, i jej nie były. [soft] Więc posiedziałam jeszcze chwilę w samochodzie, zanim pojechałam do domu.	Łydniki wyszły czyste, zupełnie czyste. Naprawdę krzyknęłam na korytarzu. Potem przypomniałam sobie, że Anna dostała swoje w tym samym tygodniu rok temu i jej nie były. Więc posiedziałam jeszcze chwilę w samochodzie, zanim pojechałam do domu.
chapter_pl_arc_04	pl	chapter	neutral	[]	pl	1.0	True	0.04285714285714286	6	140	False	Proces parzenia dobrej kawy zaczyna się od wyboru świeżo palonych ziaren odpowiedniej jakości. Najlepiej mielić je tuż przed zaparzeniem, ponieważ zmielona kawa szybko traci swój aromat i olejki eteryczne. Grubość mielenia należy dopasować do metody, której zamierzamy użyć, gdyż inaczej parzy się kawę w ekspresie kolbowym, a inaczej w prostym dripie. Woda powinna mieć temperaturę około dziewięćdziesięciu trzech stopni, czyli tuż po zagotowaniu, odstawiona na kilkanaście sekund. Zbyt gorąca woda przypali kawę i wydobędzie z niej gorzkie, nieprzyjemne nuty. Proporcje zazwyczaj wynoszą około sześćdziesięciu gramów kawy na litr wody, choć każdy może dostosować je do własnego smaku. Po zalaniu warto odczekać chwilę, aby kawa równomiernie się rozparzyła i uwolniła pełnię aromatu. Gotowy napar najlepiej spożyć od razu, zanim ostygnie i straci swoją głębię. Przygotowanie kawy to nie tylko codzienna czynność, ale i mała sztuka, która wymaga uwagi oraz odrobiny cierpliwości.	Proces parzenia dobrej kawy zaczyna się od wyboru świeżo palonych ziaren odpowiedniej jakości. Najlepiej mielić je tuż przed zaparzeniem, ponieważ zmielona kawa szybko traci swój aromat i olejki eteryczne. Grubość mielenia należy dopasować do metody, której zamierzamy użyć, gdyż inaczej parzy się kawę w ekspresie kolbowym, a inaczej w prostym dripie. Woda powinna mieć temperaturę około 93 stopni, czyli tuż po zagotowaniu odstawiona na kilkanaście sekund. Zbyt gorąca woda przypali kawę i wydobędzie z niej gorzkie, nieprzyjemne nuty. Proporcje zazwyczaj wynoszą około 60 gramów kawy na litr wody, choć każdy może dostosować je do własnego smaku. Po zalaniu warto odczekać chwilę, aby kawa równomiernie się rozparzyła i uwolniła pełnię aromatu. Gotowy napar najlepiej spożyć od razu, zanim ostygnie i straci swoją głębię. Przygotowanie kawy to nie tylko codzienna czynność, ale i mała sztuka, która wymaga uwagi oraz odrobiny, a także niecierpliwości.
reply_pl_per_sentence_arc_20	pl	reply	per_sentence	['soft', 'surprised', 'excited']	pl	0.9990234375	True	0.05555555555555555	2	36	False	[soft] Koperta leżała za zegarem od marca. [surprised] W środku było zdjęcie, którego nigdy nie widziałam, moja mama mniej więcej dziewiętnastoletnia, śmiejąca się z czegoś poza kadrem. [excited] A na odwrocie, ołówkiem, nazwa ulicy, na której poznała mojego ojca.	Kabareta leziała za zegarem od marca, w środku było zdjęcie, którego nigdy nie widziałam. Moja mama mniej więcej dziewiętnastoletnia, śmiejąca się z czegoś poza kadrem. A na odwrocie ołówkiem nazwa ulicy, na której poznała mojego ojca.
reply_pl_special_gasp_20	pl	reply	special	['gasp']	pl	0.9990234375	True	0.0	0	24	False	Skręciła na ostatnim zakręcie szlaku, spodziewając się kolejnego lasu, i cała dolina otworzyła się pod nią [gasp] a jezioro łapało światło aż po najdalszą grań.	Skręciła na ostatnim zakręcie szlaku, spodziewając się kolejnego lasu i cała dolina otworzyła się pod nią, a jezioro łapało światło aż po najdalszą grań.
reply_pl_trailing_laughing_01_s2	pl	reply	trailing	['laughing']	pl	0.9619140625	True	0.14285714285714285	2	14	False	Próbowałem upiec ciasto według przepisu babci. Wyszło coś, co bardziej przypominało cegłę niż deser [laughing].	Wtedy ciasto według przepisu babci wyszło coś, co bardziej przypominało cegłę niż deser.
reply_pl_wrap_number_20	pl	reply	wrap	['surprised']	pl	0.962890625	True	0.1724137931034483	5	29	False	Poprosiłem mechanika o orientacyjną wycenę i wewnętrznie się przygotowałem, a on popatrzył chwilę na silnik i powiedział [surprised] czterdzieści, co w żadną stronę nie było liczbą, na którą byłem gotowy.	Po prostu miałam hechanika o orientacyjną wycenę i wewnętrznie się przygotowałem, a on popatrzył chwilę na silnik i powiedział 40, co w żadną stronę nie było liczbą, na którą byłem gotowy.
reply_pl_combined_whisperfear_20	pl	reply	combined	['whispers', 'fearful']	pl	0.935546875	True	0.5263157894736842	10	19	False	[whispers] [fearful] Ktoś jest na klatce. Słyszę tę deskę przy szafce z pościelą, tę, która zawsze skrzypi. Jeszcze nie zapalaj światła.	Skończę się z dokladze. Słyszę, że te deski przy szafce spuściją. Ty, która zawsze skrzypi, jeszcze nie zapalaj światła.
reply_pl_leading_excited_01_s2	pl	reply	leading	['excited']	pl	0.9921875	True	0.0	0	18	False	[excited] Słuchaj, mam dla ciebie świetną wiadomość! Dostałem tę pracę, o której tyle marzyłem. Zaczynam już w przyszłym tygodniu.	Słuchaj, mam dla ciebie świetną wiadomość. Dostałem tę pracę, o której tyle marzyłem. Zaczynam już w przyszłym tygodniu.
reply_pl_mid_surprised_20	pl	reply	mid	['surprised']	pl	0.92431640625	True	0.3333333333333333	9	27	False	Otworzyłem list, spodziewając się kolejnej odmowy, i [surprised] to była zgoda razem z pełnym stypendium. Musiałem usiąść na schodach i przeczytać wszystko dwa razy, zanim do mnie dotarło.	W tej chwili, że mnóstwo osób spodziewało się kolejnej odmowy i to było zgodne razem z pełnym stypendium, musiałem usiąść na schodach i przeczytać wszystko dwa razy, zanim do mnie dotarło.
reply_pl_multi_anger_calm_20	pl	reply	multi	['angry', 'sigh', 'soft']	pl	0.9951171875	True	0.03225806451612903	1	31	False	[angry] Mówiłem, że tego terminu nie da się przesunąć, napisałem to, powiedziałem to na zebraniu. [sigh] I oczywiście i tak go przesunęli. [soft] Szczerze mówiąc, na tym etapie już niczego innego się nie spodziewam.	Użyłem, że tego terminu nie da się przesunąć, napisałem to, powiedziałem to na zebraniu. I oczywiście i tak go przesunęli. Szczerze mówiąc, na tym etapie już niczego innego się nie spodziewam.
reply_pl_neutral_20	pl	reply	neutral	[]	pl	0.9990234375	True	0.04	1	25	False	Biblioteka przeniosła czytelnię na drugie piętro w czasie wakacji. W dni powszednie jest otwarta do dwudziestej, a czytniki mikrofilmów zastąpiono dwoma stanowiskami skanującymi przy oknie.	Biblioteka przeniosła czytelnię na drugie piętro w czasie wakacji. W dni powszednie jest otwarta do 20, a czytniki mikrofilmów zastąpiono dwoma stanowiskami skanującymi przy oknie.
reply_pl_per_sentence_worry_20	pl	reply	per_sentence	['fearful', 'trembling voice', 'soft']	pl	0.962890625	True	0.0	0	28	False	[fearful] Telefon zadzwonił dwadzieścia po drugiej w nocy. [trembling voice] Nie mogłam z siebie wydusić słów, powtarzałam tylko pytanie, do którego szpitala. [soft] Zanim dojechałam, już nie spał i narzekał na herbatę.	Telefon zadzwonił dwadzieścia po drugiej w nocy. Nie mogłam z siebie wydusić słów, powtarzałam tylko pytanie do którego szpitala. Zanim dojechałam, już nie spał i narzekał na herbatę.
reply_pl_special_sigh_20	pl	reply	special	['sigh']	pl	0.9716796875	True	0.09523809523809523	2	21	False	Przepisałem cały rozdział, przebudowałem go, wyciąłem cztery tysiące słów [sigh] a jedyna uwaga mojej redaktorki była taka, że pierwotny początek był lepszy.	Przepisałem cały rozdział, przebudowałem go, wyciąłem 4000 słów, a jedyna uwaga mojej redaktorki była taka, że pierwotny początek był lepszy.
reply_pl_trailing_sigh_20	pl	reply	trailing	['sigh']	pl	0.9697265625	True	0.08695652173913043	2	23	False	Pociąg odwołany, autobus zastępczy nie przyjechał wcale, a kiedy wreszcie dotarłem do biura, spotkanie dawno się skończyło. Czyli cały poranek, po prostu przepadł. [sigh]	W pociąg odwołany autobus zastępczy nie przyjechał wcale, a kiedy wreszcie dotarłem do biura, spotkanie dawno się skończyło, czyli cały poranek po prostu pszpedał.
reply_pl_wrap_place_20	pl	reply	wrap	['excited']	pl	0.94140625	True	0.06896551724137931	2	29	False	Do samego końca twierdził, że cel jest niespodzianką, aż tablica odlotów przeskoczyła i pokazała [excited] Lizbona, a ja wydałam z siebie na środku terminalu dźwięk, z którego nie jestem dumna.	Zesemiko u końca twierdził, że cel jest niespodzianką, aż tablica odlotów przeskoczyła i pokazała Lizbona, a ja wydałam z siebie na środku terminalu dźwięk, z którego nie jestem dumna.
reply_pl_combined_pitchhappy_20	pl	reply	combined	['pitch up', 'super happy']	pl	0.943359375	True	0.13333333333333333	2	15	False	[pitch up] [super happy] Zgodzili się! Żadne może, żadne zastanowimy się, prawdziwa, bezwarunkowa zgoda, i mamy zacząć we wrześniu!	Sigurdsilisie, żadne może, żadne zastanowimy się, prawdziwa bezwarunkowa zgoda i mamy zacząć we wrześniu.
reply_pl_leading_excited_20	pl	reply	leading	['excited']	pl	0.9677734375	True	0.045454545454545456	1	22	False	[excited] Decyzja przyszła dziś rano, pocztą, w takiej cienkiej kopercie. Przez trzy tygodnie byłem przekonany, że cienka koperta oznacza odmowę. Tym razem nie.	Decisja przyszła dziś rano pocztą w takiej cienkiej kopercie. Przez trzy tygodnie byłem przekonany, że cienka koperta oznacza odmowę. Tym razem nie.
reply_pl_mid_excited_20	pl	reply	mid	['excited']	pl	0.96875	True	0.04	1	25	False	Byliśmy w połowie drugiego setu, kiedy zupełnie padł dźwięk, a potem [excited] cała publiczność po prostu sama pociągnęła refren dalej. Dwa tysiące osób, bez jednego mikrofonu.	Waliśmy w połowie drugiego setu, kiedy zupełnie padł dźwięk, a potem cała publiczność po prostu sama pociągnęła refren dalej. Dwa tysiące osób bez jednego mikrofonu.
reply_pl_multi_fear_relief_20	pl	reply	multi	['fearful', 'surprised', 'happy']	pl	0.97802734375	True	0.07894736842105263	3	38	False	[fearful] Nie mogłam go znaleźć nigdzie w parku, ani przy huśtawkach, ani przy stawie. [surprised] Potem jakaś kobieta klepnęła mnie w ramię i pokazała na muszlę koncertową. [happy] Stał tam na górze i dyrygował niewidzialną orkiestrą, całkowicie zadowolony i zupełnie nieświadomy.	Nie mogłam go znaleźć nigdzie w parku, ani przy huśtawkach, ani przy stawie. Potem jakaś kobieta kleknęła mnie w ramię i pokazała nam uszlę koncertową. Stał tam na górze i dyrygował niewidzialną orkiestrą, całkowicie zadowolony i zupełnie nieświadomy.
reply_pl_neutral_21	pl	reply	neutral	[]	pl	0.99658203125	True	0.06666666666666667	2	30	False	Mąkę dodawać w trzech partiach i mieszać delikatnie, nie ubijać. Ciasto może na końcu wyglądać jeszcze lekko niejednolicie. Zbyt długie mieszanie na tym etapie sprawia, że gotowe ciasto jest zbite.	Mąkę dodawać w trzech parciach i mieszać delikatnie, nie ubijać. Ciasto może na końcu wyglądać jeszcze lekko niejednolicie. Zbyt długie mieszanie na tym etapie sprawia, że gotowe ciasto jest bite.
reply_pl_per_sentence_humour_20	pl	reply	per_sentence	['chuckle', 'sigh', 'laugh']	pl	0.96240234375	True	0.11764705882352941	4	34	False	[chuckle] W tym roku postanowiłem, że sam złożę te meble, przecież to nie może być trudne. [sigh] Cztery godziny później miałem szafę z drzwiami do środka. [laugh] I dwie śruby zostały, o których świadomie postanowiłem nie myśleć.	Przy projuju postanowiłem, że sam złożę te meble, że przecież to nie może być trudne. Cztery godziny później miałem szafę z drzwiami do środka i dwie śruby zostały, o których świadomie postanowiłem nie myśleć.
reply_pl_special_chuckle_20	pl	reply	special	['chuckle']	pl	0.98388671875	True	0.0	0	25	False	Mój ojciec przez cały urlop upierał się, że nie potrzebuje mapy, że jedziemy absolutnie dobrze [chuckle] i wylądowaliśmy w zupełnie innym kraju niż ten, który zarezerwowaliśmy.	Mój ojciec przez cały urlop upierał się, że nie potrzebuje mapy, że jedziemy absolutnie dobrze i wylądowaliśmy w zupełnie innym kraju niż ten, który zarezerwowaliśmy.
reply_pl_trailing_laugh_20	pl	reply	trailing	['laugh']	pl	0.9775390625	True	0.09375	3	32	False	Przez czterdzieści minut szukałam okularów po całym mieszkaniu, każdy pokój po dwa razy, nawet kosz na pranie, a potem zobaczyłam swoje odbicie w lustrze w przedpokoju. Cały czas miałam je na głowie. [laugh]	Po 40 minut szukałam okularów po całym mieszkaniu, każdy pokój po dwa razy, nawet kosz na pranie, a potem zobaczyłam swoje odbicie w luszce w przedpokoju. Cały czas miałam je na głowie.
reply_pl_combined_softwhisper_30	pl	reply	combined	['soft', 'whisper in a small voice']	pl	0.9853515625	True	0.13043478260869565	3	23	False	[soft] [whisper in a small voice] Zapytał, czy pies będzie jeszcze, kiedy on się obudzi, a ja miałam jakieś pół sekundy, żeby zdecydować, na jaką odpowiedź to pytanie zasługuje.	Zapitał, czy pies będzie jeść się, kiedy on się obudzi? A ja miałam jakieś pół sekundy, żeby zdecydować, na jaką odpowiedź to pytanie zasługuje.
reply_pl_leading_sad_20	pl	reply	leading	['sad']	pl	0.9033203125	True	0.06451612903225806	2	31	False	[sad] Pojechałam jeszcze raz do starego mieszkania po ostatnie pudło. Ktoś już przemalował kuchnię. To głupie, ale stojąc w tych drzwiach zrozumiałam, że tak naprawdę nigdy się z tym miejscem nie pożegnałam.	— Co jeszcze? — rozszedł do starego mieszkania po ostatnie pudło. Ktoś już przemalował kuchnię. To głupie, ale stojąc w tych drzwiach zrozumiałam, że tak naprawdę nigdy się z tym miejscem nie pożegnałam.
reply_pl_mid_sad_20	pl	reply	mid	['sad']	pl	0.9892578125	True	0.10344827586206896	3	29	False	Trzymał sklep otwarty przez całą zimę, a [sad] ostatniego dnia wypolerował każdą powierzchnię, zanim odwrócił tabliczkę. Czterdzieści jeden lat, i chciał, żeby wyglądało porządnie dla tego, kto przyjdzie po nim.	Strzyżmał sklep otwarty przez całą zimę, a ostatniego dnia wypolerował każdą powierzchnię, zanim odwrócił tabliczkę. 41 lat i chciał, żeby wyglądało porządnie dla tego, kto przyjdzie po nim.
reply_pl_multi_disbelief_20	pl	reply	multi	['surprised', 'laugh', 'happy']	pl	0.98974609375	True	0.03333333333333333	1	30	False	[surprised] Wyczytali moje nazwisko, a ja naprawdę myślałem, że to pomyłka. [laugh] Faktycznie się odwróciłem sprawdzić, czy nie stoi za mną drugi Tomek. [happy] Nie stał. To było moje nazwisko, na dyplomie też.	Łacitali moje nazwisko, a ja naprawdę myślałem, że to pomyłka. Faktycznie się odwróciłem sprawdzić, czy nie stoi za mną drugi Tomek. Nie stał. To było moje nazwisko. Na dyplomie też.
reply_pl_neutral_22	pl	reply	neutral	[]	pl	0.99609375	True	0.09375	3	32	False	Peron w kierunku północnym jest zamknięty z powodu remontu do końca miesiąca. Pociągi odjeżdżają z toru czwartego, a winda na kładkę jest nieczynna. Dojście bez schodów prowadzi bocznym wejściem od ulicy Młyńskiej.	Torun w Chirunku Północnym jest zamknięty z powodu remontu do końca miesiąca. Pociągi odjeżdżają z toru czwartego, a winda na kładkę jest nieczynna. Dojście bez kłodów prowadzi bocznym wejściem od ulicy Młyńskiej.
